fbase,qrunid,SIDTIME,LSTEND,HA,HAEND,AIRMASS,TELALT,TELAZ,CRVAL1,CRVAL2,JDTDB,OBS_X,OBS_Y,OBS_Z,OBS_VX,OBS_VY,OBS_VZ
wircam_H2_1707478p_fixed.fits.fz.fcat,14AQ08,20:02:04.39,20:02:14.72,0:23:33.41,0:23:43.74,1.041,73.8806,342.4635,294.611570000,35.1018800000,2456787.135889543,-0.6642259405635462,-0.6978548194057805,-0.3026169756014268,0.0128752534711305,-0.01033498075679099,-0.00453676849420422
wircam_H2_1707479p_fixed.fits.fz.fcat,14AQ08,20:02:27.45,20:02:37.53,0:23:57.94,0:24:08.02,1.041,73.8164,342.2287,294.605480000,35.1385200000,2456787.136155743,-0.6642225131929381,-0.6978575705217842,-0.302618183286072,0.0128750894229415,-0.01033456129927546,-0.00453674508329828
wircam_H2_1707480p_fixed.fits.fz.fcat,14AQ08,20:02:49.06,20:02:59.03,0:24:26.40,0:24:36.37,1.041,73.8207,341.8573,294.576970000,35.0985230000,2456787.136405143,-0.6642193021648637,-0.6978601479124028,-0.302619314747559,0.01287493518327436,-0.01033416864114445,-0.00453672312648587
wircam_H2_1707481p_fixed.fits.fz.fcat,14AQ08,20:03:11.92,20:03:22.10,0:24:51.70,0:25:01.88,1.042,73.7657,341.5994,294.566770000,35.1235370000,2456787.136669043,-0.6642159044910591,-0.697862875044742,-0.3026205119857358,0.01287477135540258,-0.01033375351065878,-0.00453669989624004
wircam_H2_1707482p_fixed.fits.fz.fcat,14AQ08,20:03:33.63,20:03:43.75,0:25:01.67,0:25:11.79,1.042,73.7624,341.4685,294.615620000,35.1135540000,2456787.136919643,-0.6642126780928808,-0.6978654646340398,-0.3026216488799786,0.01287461525625825,-0.01033335968925294,-0.00453667785130076
wircam_H2_1707483p_fixed.fits.fz.fcat,14AQ08,20:03:55.59,20:04:05.86,0:25:30.97,0:25:41.24,1.042,73.7099,341.1588,294.585120000,35.1301930000,2456787.137173043,-0.6642094156854146,-0.6978680830569685,-0.302622798471328,0.01287445682175157,-0.010332961717071,-0.00453665555519986
wircam_H2_1707484p_fixed.fits.fz.fcat,14AQ08,20:04:17.39,20:04:27.52,0:25:49.83,0:25:59.96,1.042,73.7072,340.9113,294.597350000,35.1068720000,2456787.137424843,-0.6642061739170975,-0.6978706848469455,-0.3026239407983903,0.01287429888956812,-0.01033256660020001,-0.00453663339128929
wircam_H2_1707485p_fixed.fits.fz.fcat,14AQ08,20:04:40.10,20:04:50.28,0:26:11.08,0:26:21.26,1.042,73.6607,340.7094,294.603450000,35.1285060000,2456787.137686943,-0.6642027995849347,-0.6978733929588223,-0.3026251298469887,0.01287413391604688,-0.01033215569980463,-0.00453661031967184
wircam_H2_1707486p_fixed.fits.fz.fcat,14AQ08,20:05:00.86,20:05:11.04,0:26:37.70,0:26:47.88,1.042,73.6438,340.3809,294.579000000,35.1084970000,2456787.137926543,-0.6641997149605918,-0.6978758684983415,-0.3026262168162873,0.01287398257575413,-0.01033178036741842,-0.0045365892088775
wircam_J_1708044p_fixed.fits.fz.fcat,14AQ08,19:32:08.58,19:32:33.70,-0:06:17.51,-0:05:52.39,1.037,74.6518,4.9331,294.591140000,35.1184610000,2456788.112517949,-0.6517794727591366,-0.7079793341028534,-0.3070058181551132,0.01307372520955806,-0.010167264471442,-0.00445142808382926
wircam_J_1708045p_fixed.fits.fz.fcat,14AQ08,19:32:43.58,19:33:08.89,-0:05:35.17,-0:05:09.86,1.037,74.6740,4.3924,294.560610000,35.1101380000,2456788.112921849,-0.6517741923170329,-0.7079834405246449,-0.3070076160796618,0.01307354929067819,-0.01016658963103801,-0.00445139218975063
wircam_J_1708046p_fixed.fits.fz.fcat,14AQ08,19:33:20.12,19:33:45.59,-0:05:08.41,-0:04:42.94,1.037,74.6980,4.0594,294.601360000,35.0934720000,2456788.113343649,-0.6517686779329206,-0.7079877286436749,-0.3070094936690039,0.01307336403034894,-0.01016588559419833,-0.00445135472260717
wircam_J_1708047p_fixed.fits.fz.fcat,14AQ08,19:33:59.48,19:34:24.65,-0:04:33.94,-0:04:08.77,1.037,74.6738,3.6094,294.621710000,35.1268120000,2456788.113797949,-0.6517627387493879,-0.7079923468333524,-0.3070115159102698,0.01307316257229896,-0.01016512803790383,-0.00445131436930835
wircam_J_1708048p_fixed.fits.fz.fcat,14AQ08,19:34:35.63,19:35:00.79,-0:03:48.02,-0:03:22.86,1.037,74.6674,3.0142,294.580990000,35.1434570000,2456788.114215149,-0.651757284664776,-0.7079965875798399,-0.307013372990908,0.01307297590193961,-0.01016443313100903,-0.00445127728111048
wircam_J_1708049p_fixed.fits.fz.fcat,14AQ08,19:35:12.57,19:35:37.84,-0:03:08.63,-0:02:43.36,1.037,74.6832,2.5068,294.570810000,35.1351370000,2456788.114641649,-0.6517517090815798,-0.7080009225591536,-0.3070152714525681,0.01307278348570762,-0.01016372344523628,-0.00445123938655165
wircam_J_1708050p_fixed.fits.fz.fcat,14AQ08,19:35:49.92,19:36:15.39,-0:02:41.06,-0:02:15.59,1.037,74.7210,2.1477,294.611550000,35.1017560000,2456788.115072749,-0.6517460734468418,-0.7080053039858449,-0.3070171903736149,0.013072587244769,-0.01016300679743993,-0.00445120106457744
wircam_J_1708051p_fixed.fits.fz.fcat,14AQ08,19:36:26.17,19:36:51.49,-0:02:03.34,-0:01:38.02,1.037,74.6893,1.6564,294.605450000,35.1384510000,2456788.115491149,-0.6517406039164793,-0.7080095560425163,-0.3070190527483606,0.01307239516341916,-0.01016231201392277,-0.00445116388825269
wircam_J_1708052p_fixed.fits.fz.fcat,14AQ08,19:37:05.53,19:37:31.25,-0:01:17.14,-0:00:51.42,1.037,74.7339,1.0669,294.576890000,35.0984490000,2456788.115945349,-0.6517346664822644,-0.7080141715935359,-0.3070210744578408,0.01307218478692882,-0.0101615585731536,-0.0044511235173285
wircam_J_1708053p_fixed.fits.fz.fcat,14AQ08,19:37:44.28,19:38:09.85,-0:00:35.94,-0:00:10.37,1.037,74.7112,0.5273,294.566720000,35.1234460000,2456788.116392749,-0.6517288180334545,-0.7080187177090154,-0.3070230658816125,0.01307197575877976,-0.01016081730270671,-0.00445108373244807
wircam_J_1708054p_fixed.fits.fz.fcat,14AQ08,19:38:20.88,19:38:46.45,-0:00:11.08,0:00:14.49,1.037,74.7214,0.2131,294.615610000,35.1134540000,2456788.116815149,-0.6517232964728674,-0.7080230094905663,-0.3070249460114582,0.01307177674184438,-0.01016011817453431,-0.00445104618599042
wircam_J_1708055p_fixed.fits.fz.fcat,14AQ08,19:38:58.13,19:39:23.35,0:00:33.51,0:00:58.73,1.037,74.7043,359.6388,294.585030000,35.1301170000,2456788.117245049,-0.6517176769599111,-0.7080273771725498,-0.3070268595079997,0.01307157245492152,-0.01015940737836286,-0.00445100796976847
wircam_J_1708056p_fixed.fits.fz.fcat,14AQ08,19:39:35.03,19:40:00.79,0:01:07.47,0:01:33.23,1.037,74.7268,359.1954,294.597280000,35.1067670000,2456788.117670949,-0.6517121098206159,-0.7080317039143162,-0.3070287551842245,0.01307136845881737,-0.01015870395841135,-0.00445097009283501
wircam_J_1708057p_fixed.fits.fz.fcat,14AQ08,19:40:13.93,19:40:39.20,0:01:44.91,0:02:10.18,1.037,74.7021,358.7106,294.603380000,35.1284270000,2456788.118120049,-0.6517062395176946,-0.7080362660218695,-0.3070307541059347,0.01307115150806171,-0.01015796304928467,-0.00445093016695157
wircam_J_1708058p_fixed.fits.fz.fcat,14AQ08,19:40:50.08,19:41:15.39,0:02:26.93,0:02:52.24,1.037,74.7177,358.1666,294.578940000,35.1084590000,2456788.118537249,-0.6517007862756492,-0.7080405037805942,-0.3070326110262546,0.01307094835797561,-0.010157275597924,-0.00445089307434736
wircam_J_1708059p_fixed.fits.fz.fcat,14AQ08,19:41:26.52,19:41:51.99,0:03:01.41,0:03:26.88,1.037,74.7265,357.7230,294.587090000,35.0951040000,2456788.118957949,-0.6516952873710339,-0.7080447768007428,-0.3070344835091138,0.01307074185025535,-0.01015658302639155,-0.00445085566889271
wircam_J_1708060p_fixed.fits.fz.fcat,14AQ08,19:42:04.73,19:42:30.09,0:03:37.66,0:04:03.02,1.037,74.6735,357.2651,294.595270000,35.1417650000,2456788.119398849,-0.6516895245289278,-0.7080492546783814,-0.3070364458827488,0.01307052372741217,-0.01015585803297957,-0.00445081647446239
wircam_J_1708061p_fixed.fits.fz.fcat,14AQ08,19:42:40.77,19:43:06.14,0:04:12.72,0:04:38.09,1.037,74.6912,356.8079,294.599360000,35.1167590000,2456788.119814949,-0.6516840859271593,-0.7080534803886683,-0.3070382978597614,0.01307031626792159,-0.01015517462664274,-0.00445077944354699
wircam_J_1708062p_fixed.fits.fz.fcat,14AQ08,19:43:19.43,19:43:45.04,0:04:55.30,0:05:20.91,1.037,74.6777,356.2546,294.583020000,35.1201120000,2456788.120261149,-0.6516782540019981,-0.70805801146424,-0.3070402837886985,0.013070092081949,-0.01015444263595642,-0.00445073974679344
wircam_J_1708063p_fixed.fits.fz.fcat,14AQ08,19:43:54.77,19:44:20.44,0:05:24.29,0:05:49.96,1.037,74.6565,355.8893,294.609490000,35.1334380000,2456788.120669049,-0.6516729227535367,-0.7080621533250169,-0.307042099238046,0.01306988547728916,-0.01015377416712592,-0.00445070347817556
wircam_J_1708064p_fixed.fits.fz.fcat,14AQ08,19:44:33.22,19:44:58.64,0:06:11.54,0:06:36.96,1.037,74.6730,355.2765,294.572830000,35.1034440000,2456788.121112949,-0.651667121081514,-0.7080666604241079,-0.307044074896577,0.01306965900883036,-0.01015304753455395,-0.00445066398852018
wircam_J_1724190p_fixed.fits.fz.fcat,14AQ12,19:17:00.60,19:17:26.22,-0:21:25.49,-0:20:59.87,1.041,73.9896,16.1640,294.591220000,35.1181770000,2456843.949133233,0.2333766203628896,-0.9098619965802994,-0.3945355022026155,0.01671606603458097,0.003624986015971687,0.001534433663004137
wircam_J_1724191p_fixed.fits.fz.fcat,14AQ12,19:17:38.10,19:18:03.52,-0:20:40.65,-0:20:15.23,1.040,74.0451,15.6505,294.560700000,35.1098710000,2456843.949566133,0.2333838566926609,-0.9098604271588414,-0.3945348379358387,0.01671581062966078,0.003625748295867017,0.001534481947722241
wircam_J_1724192p_fixed.fits.fz.fcat,14AQ12,19:18:15.10,19:18:40.67,-0:20:13.43,-0:19:47.86,1.040,74.0897,15.3468,294.601420000,35.0931790000,2456843.949993133,0.2333909942896663,-0.9098588788039101,-0.3945341827018891,0.01671555690796402,0.003626499568714909,0.001534529571488737
wircam_J_1724193p_fixed.fits.fz.fcat,14AQ12,19:18:53.60,19:19:18.77,-0:19:39.83,-0:19:14.66,1.040,74.0929,14.9037,294.621780000,35.1265540000,2456843.950437533,0.2333984226241488,-0.9098572670138853,-0.3945335007459408,0.01671529098510059,0.003627280822327719,0.001534579120827582
wircam_J_1724194p_fixed.fits.fz.fcat,14AQ12,19:19:29.30,19:19:55.02,-0:18:54.34,-0:18:28.62,1.040,74.1208,14.3517,294.581050000,35.1432200000,2456843.950849633,0.2334053109445146,-0.9098557720622825,-0.3945328683364103,0.0167150428021783,0.003628004661277554,0.001534625101027748
wircam_J_1724195p_fixed.fits.fz.fcat,14AQ12,19:20:05.49,19:20:30.96,-0:18:15.71,-0:17:50.24,1.040,74.1659,13.8980,294.570900000,35.1348970000,2456843.951267433,0.2334122944365609,-0.9098542561287121,-0.3945322271603096,0.0167147894770525,0.003628737973867097,0.001534671702522424
wircam_J_1724196p_fixed.fits.fz.fcat,14AQ12,19:20:42.59,19:21:07.91,-0:17:48.39,-0:17:23.07,1.040,74.2234,13.6022,294.611620000,35.1015160000,2456843.951695633,0.233419451653544,-0.9098527021423072,-0.3945315700036615,0.01671452815000591,0.003629488885394777,0.001534719467291929
wircam_J_1724197p_fixed.fits.fz.fcat,14AQ12,19:21:21.60,19:21:46.82,-0:17:07.91,-0:16:42.69,1.040,74.2251,13.0776,294.605510000,35.1381760000,2456843.952145833,0.2334269764719468,-0.9098510679687989,-0.3945308790616521,0.01671425150210105,0.003630277726732042,0.001534769690801415
wircam_J_1724198p_fixed.fits.fz.fcat,14AQ12,19:21:59.60,19:22:24.82,-0:16:23.07,-0:15:57.85,1.039,74.3028,12.5681,294.576950000,35.0982120000,2456843.952584433,0.2334343072832422,-0.9098494755605649,-0.3945302059009362,0.01671398023434228,0.003631045567433563,0.001534818632064782
wircam_J_1724199p_fixed.fits.fz.fcat,14AQ12,19:22:37.90,19:23:03.22,-0:15:42.32,-0:15:17.00,1.039,74.3125,12.0510,294.566780000,35.1232000000,2456843.953026533,0.2334416964730682,-0.9098478701043593,-0.3945295273467244,0.01671370489512161,0.003631818827938266,0.001534867961086425
wircam_J_1724200p_fixed.fits.fz.fcat,14AQ12,19:23:12.80,19:23:35.10,-0:15:19.16,-0:14:56.86,1.039,74.3407,11.7726,294.566790000,35.1231830000,2456843.953429333,0.2334484287025564,-0.9098464070659353,-0.3945289090928693,0.01671345254379784,0.003632522829527187,0.001534912892576707
wircam_J_1724202p_fixed.fits.fz.fcat,14AQ12,19:31:15.94,19:31:41.10,-0:07:10.15,-0:06:44.99,1.037,74.6274,5.6287,294.591220000,35.1181470000,2456843.959005933,0.2335416228960067,-0.9098261228806463,-0.3945203477623155,0.01670980129289571,0.003642207929686357,0.001535535301892847
wircam_J_1724203p_fixed.fits.fz.fcat,14AQ12,19:31:53.79,19:32:19.21,-0:06:24.96,-0:05:59.54,1.037,74.6523,5.0502,294.560700000,35.1098650000,2456843.959442833,0.2335489233431315,-0.9098245314352935,-0.3945196768762776,0.01670950301865425,0.00364296174940111,0.001535584110965892
wircam_J_1724204p_fixed.fits.fz.fcat,14AQ12,19:32:30.99,19:32:56.15,-0:05:57.54,-0:05:32.38,1.037,74.6778,4.7062,294.601420000,35.0931670000,2456843.959872233,0.2335560983405273,-0.9098229669885624,-0.3945190174861691,0.01670920819458019,0.003643701953512748,0.001535632047582816
