FILENAME,FILTER,OFFSET_X,OFFSET_Y,OFFSET_R,REF_SRCS,INT_SRCS,INT_REF,QSOGRADE
aligned_p1/12AQ05_NW/interp_wircam_J_1538245p.fits,J       ,-79.030563,-19.785730,81.469658,2661,2227,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_NW/interp_wircam_J_1538246p.fits,J       ,176.749649,-176.928421,250.088181,2661,2227,wircam_J_1538227p.fits,2
aligned_p1/12AQ05_NW/interp_wircam_J_1538247p.fits,J       ,-176.696426,176.692444,249.883667,2661,2047,wircam_J_1538227p.fits,2
aligned_p1/12AQ05_SE/interp_wircam_J_1538227p.fits,J       ,0.000000,0.000000,0.000000,2518,2518,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538228p.fits,J       ,-295.981598,98.383331,311.904449,2518,2617,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538229p.fits,J       ,98.862862,295.848724,311.930023,2518,2420,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538230p.fits,J       ,295.336456,-98.389671,311.294312,2518,2395,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538231p.fits,J       ,-99.424522,-295.834595,312.095093,2518,2442,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538232p.fits,J       ,-198.238266,-197.266068,279.664642,2518,2553,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538233p.fits,J       ,197.566925,197.554382,279.392944,2518,2429,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538234p.fits,J       ,137.697327,-236.172928,273.382874,2518,2332,wircam_J_1538227p.fits,3
aligned_p1/12AQ05_SE/interp_wircam_J_1538235p.fits,J       ,-138.048859,236.575119,273.907410,2518,2495,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538236p.fits,J       ,-237.600418,-59.471569,244.930237,2518,2216,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538237p.fits,J       ,236.563721,59.390469,243.904938,2518,2381,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538238p.fits,J       ,-59.767563,-137.743958,150.151794,2518,2243,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538239p.fits,J       ,59.381805,138.031097,150.262375,2518,2384,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538240p.fits,J       ,117.873253,-117.719917,166.589569,2518,2327,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538241p.fits,J       ,-118.712700,118.119553,167.466217,2518,2167,wircam_J_1538227p.fits,2
aligned_p1/12AQ05_SE/interp_wircam_J_1538242p.fits,J       ,-39.425423,275.659088,278.464172,2518,2143,wircam_J_1538227p.fits,2
aligned_p1/12AQ05_SE/interp_wircam_J_1538243p.fits,J       ,38.743843,-275.967285,278.673706,2518,2329,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538244p.fits,J       ,78.967247,20.148222,81.497101,2518,2406,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538245p.fits,J       ,-79.345490,-19.602240,81.730988,2518,2196,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SE/interp_wircam_J_1538246p.fits,J       ,177.104156,-177.258804,250.572479,2518,2169,wircam_J_1538227p.fits,2
aligned_p1/12AQ05_SE/interp_wircam_J_1538247p.fits,J       ,-177.475266,176.856430,250.550735,2518,2049,wircam_J_1538227p.fits,2
aligned_p1/12AQ05_SW/interp_wircam_J_1538227p.fits,J       ,0.000000,0.000000,0.000000,2460,2460,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538228p.fits,J       ,-295.961090,99.234314,312.154480,2460,2549,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538229p.fits,J       ,98.231834,295.824432,311.707520,2460,2291,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538230p.fits,J       ,296.218414,-99.388496,312.447479,2460,2299,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538231p.fits,J       ,-98.441742,-295.616730,311.576660,2460,2370,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538232p.fits,J       ,-197.462936,-196.694946,278.712250,2460,2515,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538233p.fits,J       ,197.317307,197.203995,278.968689,2460,2385,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538234p.fits,J       ,138.634933,-236.781113,274.381012,2460,2157,wircam_J_1538227p.fits,3
aligned_p1/12AQ05_SW/interp_wircam_J_1538235p.fits,J       ,-138.627090,237.058640,274.616577,2460,2359,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538236p.fits,J       ,-237.253021,-58.808849,244.432968,2460,2137,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538237p.fits,J       ,236.792908,58.783054,243.980194,2460,2274,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538238p.fits,J       ,-59.318130,-137.656647,149.893265,2460,2023,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538239p.fits,J       ,59.045334,137.946487,150.051941,2460,2179,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538240p.fits,J       ,118.349739,-118.170891,167.245392,2460,2240,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538241p.fits,J       ,-119.014679,118.515518,167.959579,2460,1913,wircam_J_1538227p.fits,2
aligned_p1/12AQ05_SW/interp_wircam_J_1538242p.fits,J       ,-40.116528,275.900879,278.802124,2460,1997,wircam_J_1538227p.fits,2
aligned_p1/12AQ05_SW/interp_wircam_J_1538243p.fits,J       ,39.775974,-276.279144,279.127716,2460,2284,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538244p.fits,J       ,79.004997,19.927021,81.479301,2460,2262,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538245p.fits,J       ,-79.239182,-19.459383,81.593597,2460,2164,wircam_J_1538227p.fits,1
aligned_p1/12AQ05_SW/interp_wircam_J_1538246p.fits,J       ,177.943817,-178.027817,251.709961,2460,1990,wircam_J_1538227p.fits,2
aligned_p1/12AQ05_SW/interp_wircam_J_1538247p.fits,J       ,-177.809433,177.325180,251.118332,2460,1928,wircam_J_1538227p.fits,2
aligned_p1/12BQ01_NE/interp_wircam_J_1558532p.fits,J       ,295.673462,-99.907646,312.096680,2044,1979,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558533p.fits,J       ,-0.233707,-0.854130,0.885526,2044,1865,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558534p.fits,J       ,392.970062,194.706299,438.561310,2044,1481,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558535p.fits,J       ,590.290894,-198.899368,622.899902,2044,2041,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558536p.fits,J       ,197.432648,-395.146606,441.724457,2044,2452,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558537p.fits,J       ,99.167053,-296.816193,312.944000,2044,2265,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558538p.fits,J       ,492.138489,97.132187,501.632294,2044,1938,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558539p.fits,J       ,433.760315,-336.632751,549.062500,2044,2229,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558540p.fits,J       ,157.564117,136.834229,208.686493,2044,2149,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558541p.fits,J       ,59.702717,-158.532516,169.401810,2044,2410,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558542p.fits,J       ,530.422241,-40.996330,532.004150,2044,2210,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558543p.fits,J       ,237.614426,-237.469391,335.934998,2044,1939,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558544p.fits,J       ,354.686249,37.860577,356.701202,2044,1689,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558545p.fits,J       ,413.215912,-218.455032,467.407745,2044,1695,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558546p.fits,J       ,177.461700,18.413315,178.414413,2044,1382,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558547p.fits,J       ,256.381195,176.128357,311.050659,2044,1766,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558548p.fits,J       ,335.145264,-375.474030,503.292267,2044,2390,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558549p.fits,J       ,374.036041,-80.318298,382.562378,2044,1992,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558550p.fits,J       ,216.711288,-119.159760,247.311203,2044,1715,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558551p.fits,J       ,472.675537,-277.197693,547.960510,2044,2130,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558552p.fits,J       ,117.966080,77.957901,141.398132,2044,1907,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558554p.fits,J       ,295.295227,-99.945877,311.750641,2044,1784,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558555p.fits,J       ,0.409034,-0.429763,0.593300,2044,1523,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558556p.fits,J       ,393.346985,195.595413,439.294220,2044,1607,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558557p.fits,J       ,491.929565,97.215782,501.443512,2044,1711,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558558p.fits,J       ,236.994720,-237.834534,335.755524,2044,1594,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558559p.fits,J       ,354.599579,38.134552,356.644226,2044,1771,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558560p.fits,J       ,413.993591,-217.953690,467.861633,2044,2245,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558561p.fits,J       ,177.299316,19.006550,178.315155,2044,2051,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558562p.fits,J       ,255.358627,176.857468,310.622925,2044,1799,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558563p.fits,J       ,216.569641,-119.007889,247.113922,2044,1807,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558564p.fits,J       ,473.024536,-277.331757,548.329407,2044,1971,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1558565p.fits,J       ,118.005890,78.209930,141.570419,2044,1906,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561386p.fits,J       ,295.314819,-99.690323,311.687347,2044,1568,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561387p.fits,J       ,0.042578,-0.265603,0.268994,2044,1722,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561388p.fits,J       ,393.074799,195.544083,439.027649,2044,1339,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561389p.fits,J       ,590.076599,-198.553604,622.586487,2044,1368,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561390p.fits,J       ,197.155441,-393.840118,440.431946,2044,1495,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561391p.fits,J       ,97.914703,-294.472870,310.324921,2044,1469,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561392p.fits,J       ,489.592529,100.447975,499.790588,2044,1446,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561393p.fits,J       ,431.586609,-333.898499,545.669495,2044,1570,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561394p.fits,J       ,152.225830,138.413727,205.745132,2044,1598,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561395p.fits,J       ,52.720879,-156.989166,165.605209,2044,1412,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561396p.fits,J       ,522.979919,-39.460110,524.466492,2044,1357,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561397p.fits,J       ,227.218491,-235.029617,326.905426,2044,1631,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561398p.fits,J       ,344.063721,41.403275,346.545929,2044,1833,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561399p.fits,J       ,402.550293,-214.918015,456.329346,2044,1575,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561400p.fits,J       ,163.665680,21.866535,165.119949,2044,1623,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561401p.fits,J       ,240.111740,178.729309,299.328949,2044,1431,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561402p.fits,J       ,320.175690,-371.220001,490.221130,2044,1359,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561403p.fits,J       ,357.612305,-76.318497,365.665253,2044,1582,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561404p.fits,J       ,198.262558,-116.139832,229.774902,2044,1607,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561405p.fits,J       ,454.026794,-273.280914,529.927124,2044,1531,wircam_J_1561409p.fits,5
aligned_p1/12BQ01_NE/interp_wircam_J_1561406p.fits,J       ,96.153793,81.716461,126.186890,2044,1604,wircam_J_1561409p.fits,5
aligned_p1/12BQ01_NE/interp_wircam_J_1561408p.fits,J       ,295.562622,-99.750809,311.941498,2044,1578,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561409p.fits,J       ,0.000000,0.000000,0.000000,2044,2044,wircam_J_1561409p.fits,1
aligned_p1/12BQ01_NE/interp_wircam_J_1561410p.fits,J       ,393.270325,196.221863,439.504913,2044,2076,wircam_J_1561409p.fits,2
aligned_p1/12BQ01_NE/interp_wircam_J_1561411p.fits,J       ,589.957397,-198.383499,622.419250,2044,2255,wircam_J_1561409p.fits,1
aligned_p1/12BQ01_NE/interp_wircam_J_1561412p.fits,J       ,197.492218,-394.026703,440.749603,2044,1987,wircam_J_1561409p.fits,1
aligned_p1/12BQ01_NE/interp_wircam_J_1561413p.fits,J       ,98.952080,-296.041656,312.141296,2044,2116,wircam_J_1561409p.fits,1
aligned_p1/12BQ01_NE/interp_wircam_J_1561414p.fits,J       ,491.896332,97.937721,501.551392,2044,1553,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561415p.fits,J       ,433.575592,-335.920288,548.479919,2044,1526,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561416p.fits,J       ,157.508438,137.480103,209.068619,2044,1687,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561417p.fits,J       ,59.570065,-158.176315,169.021713,2044,1678,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561418p.fits,J       ,531.153198,-40.648739,532.706299,2044,1834,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561419p.fits,J       ,236.560730,-237.356873,335.110840,2044,1437,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561420p.fits,J       ,354.213013,38.687763,356.319519,2044,1853,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561421p.fits,J       ,413.631653,-217.568481,467.361938,2044,1386,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561422p.fits,J       ,177.104752,19.026585,178.123856,2044,1362,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561423p.fits,J       ,255.554199,176.596985,310.635559,2044,1539,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561424p.fits,J       ,335.030975,-374.654572,502.605042,2044,1557,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561425p.fits,J       ,373.863983,-79.737656,382.272644,2044,1630,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561426p.fits,J       ,216.738663,-119.000931,247.258713,2044,1628,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561427p.fits,J       ,472.678101,-276.507416,547.613831,2044,1723,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NE/interp_wircam_J_1561428p.fits,J       ,118.064453,77.994362,141.500305,2044,1388,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558532p.fits,J       ,295.266846,-98.017036,311.110657,2054,1903,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558533p.fits,J       ,0.127817,-0.642702,0.655289,2054,1896,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558534p.fits,J       ,395.613220,196.804123,441.861603,2054,1632,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558535p.fits,J       ,591.253906,-196.244080,622.971069,2054,2176,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558536p.fits,J       ,195.627701,-394.138916,440.017822,2054,2552,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558537p.fits,J       ,97.450813,-296.035370,311.662628,2054,2180,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558538p.fits,J       ,493.971619,99.551331,503.903198,2054,1837,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558539p.fits,J       ,432.933350,-335.085480,547.460999,2054,2203,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558540p.fits,J       ,158.685226,137.560135,210.009033,2054,2243,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558541p.fits,J       ,59.023003,-157.699814,168.383331,2054,2409,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558542p.fits,J       ,531.885864,-38.816483,533.300354,2054,2211,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558543p.fits,J       ,236.662231,-236.297165,334.432892,2054,2148,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558544p.fits,J       ,356.096771,39.622169,358.294342,2054,1758,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558545p.fits,J       ,412.690125,-216.577194,466.067383,2054,1762,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558546p.fits,J       ,177.506790,19.640087,178.590012,2054,1461,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558547p.fits,J       ,257.913147,177.591171,313.141846,2054,1845,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558548p.fits,J       ,333.617889,-374.056274,501.217529,2054,2308,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558549p.fits,J       ,374.431915,-78.574715,382.587585,2054,1976,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558550p.fits,J       ,216.410919,-117.963745,246.473389,2054,1751,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558551p.fits,J       ,472.300812,-275.211151,546.634460,2054,2050,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558552p.fits,J       ,118.419144,78.721489,142.197632,2054,1941,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558554p.fits,J       ,295.086853,-98.683243,311.150513,2054,1697,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558555p.fits,J       ,0.277823,-0.034115,0.279910,2054,1487,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558556p.fits,J       ,395.500916,197.698929,442.160431,2054,1546,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558557p.fits,J       ,493.695099,99.797340,503.680817,2054,1736,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558558p.fits,J       ,235.716843,-236.750168,334.085419,2054,1713,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558559p.fits,J       ,355.232330,39.531872,357.425201,2054,1791,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558560p.fits,J       ,413.489777,-216.403809,466.695190,2054,2178,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558561p.fits,J       ,177.709106,20.089161,178.840988,2054,2025,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558562p.fits,J       ,256.938385,178.194244,312.682770,2054,1730,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558563p.fits,J       ,215.980469,-117.674599,245.957062,2054,1783,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558564p.fits,J       ,472.336761,-275.267242,546.693726,2054,1932,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1558565p.fits,J       ,118.849068,79.069672,142.748428,2054,1966,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561386p.fits,J       ,295.129639,-98.329300,311.079010,2054,1648,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561387p.fits,J       ,-0.019819,-0.119690,0.121320,2054,1670,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561388p.fits,J       ,395.139465,197.492950,441.745026,2054,1310,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561389p.fits,J       ,590.744080,-196.211975,622.477051,2054,1383,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561390p.fits,J       ,195.167709,-393.042572,438.831299,2054,1543,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561391p.fits,J       ,96.285316,-293.960266,309.327484,2054,1474,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561392p.fits,J       ,491.415833,102.698082,502.032288,2054,1600,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561393p.fits,J       ,430.570068,-332.238708,543.850281,2054,1526,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561394p.fits,J       ,153.206497,139.251068,207.034027,2054,1664,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561395p.fits,J       ,51.827015,-156.644791,164.995850,2054,1466,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561396p.fits,J       ,524.077087,-37.187290,525.394775,2054,1371,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561397p.fits,J       ,226.121124,-234.056900,325.443390,2054,1641,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561398p.fits,J       ,344.937988,42.955418,347.602325,2054,1858,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561399p.fits,J       ,401.980713,-213.257187,455.046295,2054,1564,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561400p.fits,J       ,163.955994,22.651894,165.513367,2054,1681,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561401p.fits,J       ,241.515335,179.871628,301.136932,2054,1407,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561402p.fits,J       ,318.600189,-369.948730,488.229584,2054,1418,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561403p.fits,J       ,357.723602,-74.782448,365.456696,2054,1616,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561404p.fits,J       ,197.671631,-115.293846,228.837814,2054,1650,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561405p.fits,J       ,453.532898,-271.575043,528.625671,2054,1536,wircam_J_1561409p.fits,5
aligned_p1/12BQ01_NW/interp_wircam_J_1561406p.fits,J       ,96.724113,82.182976,126.923584,2054,1637,wircam_J_1561409p.fits,5
aligned_p1/12BQ01_NW/interp_wircam_J_1561408p.fits,J       ,295.364655,-98.546349,311.370636,2054,1623,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561409p.fits,J       ,0.000000,0.000000,0.000000,2054,2054,wircam_J_1561409p.fits,1
aligned_p1/12BQ01_NW/interp_wircam_J_1561410p.fits,J       ,395.255432,198.049225,442.097687,2054,2056,wircam_J_1561409p.fits,2
aligned_p1/12BQ01_NW/interp_wircam_J_1561411p.fits,J       ,590.557373,-196.116943,622.269897,2054,2252,wircam_J_1561409p.fits,1
aligned_p1/12BQ01_NW/interp_wircam_J_1561412p.fits,J       ,195.463928,-393.357849,439.245422,2054,2042,wircam_J_1561409p.fits,1
aligned_p1/12BQ01_NW/interp_wircam_J_1561413p.fits,J       ,97.287651,-295.667603,311.262299,2054,2190,wircam_J_1561409p.fits,1
aligned_p1/12BQ01_NW/interp_wircam_J_1561414p.fits,J       ,493.695251,100.078590,503.736755,2054,1611,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561415p.fits,J       ,432.522522,-334.464539,546.756104,2054,1477,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561416p.fits,J       ,158.584915,138.153091,210.322266,2054,1681,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561417p.fits,J       ,58.646175,-157.873672,168.414581,2054,1755,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561418p.fits,J       ,532.396240,-38.542358,533.789490,2054,1828,wircam_J_1561409p.fits,3
aligned_p1/12BQ01_NW/interp_wircam_J_1561419p.fits,J       ,235.314941,-236.400162,333.553833,2054,1435,wircam_J_1561409p.fits,3
