filename,jdtdb,x,y,z,vx,vy,vz,lighttime,range,range_rate
SPITZER_I1_44516096_0031_0000_2_cbcd.fits,2456218.738939009,0.7866629929857915,-0.6584084413476561,0.00136741645251524,0.0108389466585417,0.01295342079290817,0.0003338202301403417,0.005924742254879407,1.025837321410645,-1.546935219874706e-06
SPITZER_I2_44516096_0032_0000_2_cbcd.fits,2456218.740207458,0.786676741465502,-0.6583920104461539,0.001367839886223099,0.01083867241020608,0.01295364902250874,0.00033381974256125,0.005924742243532303,1.025837319445955,-1.550847372763622e-06
SPITZER_I1_44516096_0032_0000_2_cbcd.fits,2456218.740207458,0.786676741465502,-0.6583920104461539,0.001367839886223099,0.01083867241020608,0.01295364902250874,0.00033381974256125,0.005924742243532303,1.025837319445955,-1.550847372763622e-06
SPITZER_I1_44516096_0033_0000_2_cbcd.fits,2456218.741452748,0.7866902385836207,-0.6583758792625555,0.001368255588170348,0.01083840316455547,0.01295387307944206,0.0003338192637412276,0.005924742232364499,1.02583731751231,-1.554688100459953e-06
SPITZER_I2_44516096_0033_0000_2_cbcd.fits,2456218.741452748,0.7866902385836207,-0.6583758792625555,0.001368255588170348,0.01083840316455547,0.01295387307944206,0.0003338192637412276,0.005924742232364499,1.02583731751231,-1.554688100459953e-06
SPITZER_I1_44516096_0034_0000_2_cbcd.fits,2456218.742707401,0.7867038368444443,-0.6583596265100582,0.001368674415083842,0.01083813188988864,0.0129540988154037,0.0003338187811775067,0.00592474222108479,1.025837315559289,-1.558557709610981e-06
SPITZER_I2_44516096_0034_0000_2_cbcd.fits,2456218.742707401,0.7867038368444443,-0.6583596265100582,0.001368674415083842,0.01083813188988864,0.0129540988154037,0.0003338187811775067,0.00592474222108479,1.025837315559289,-1.558557709610981e-06
SPITZER_I2_44516096_0035_0000_2_cbcd.fits,2456218.7439574,0.7867173843375602,-0.6583434337493581,0.001369091688172673,0.0108378616166354,0.01295432370862698,0.0003338183002600824,0.005924742209819029,1.025837313608683,-1.562412972168001e-06
SPITZER_I1_44516096_0035_0000_2_cbcd.fits,2456218.7439574,0.7867173843375602,-0.6583434337493581,0.001369091688172673,0.0108378616166354,0.01295432370862698,0.0003338183002600824,0.005924742209819029,1.025837313608683,-1.562412972168001e-06
SPITZER_I2_44516096_0036_0000_2_cbcd.fits,2456218.745202748,0.7867308810717778,-0.6583273009775739,0.001369507407598854,0.01083759234473899,0.01295454775928786,0.0003338178210019234,0.005924742198567518,1.025837311660544,-1.566253914610865e-06
SPITZER_I1_44516096_0036_0000_2_cbcd.fits,2456218.745202748,0.7867308810717778,-0.6583273009775739,0.001369507407598854,0.01083759234473899,0.01295454775928786,0.0003338178210019234,0.005924742198567518,1.025837311660544,-1.566253914610865e-06
SPITZER_I2_44516096_0037_0000_2_cbcd.fits,2456218.746448083,0.7867443773444964,-0.6583111680775807,0.001369923122542023,0.01083732307080358,0.01295477180226732,0.0003338173415894253,0.005924742187288488,1.025837309707641,-1.570094788330545e-06
SPITZER_I1_44516096_0037_0000_2_cbcd.fits,2456218.746448083,0.7867443773444964,-0.6583111680775807,0.001369923122542023,0.01083732307080358,0.01295477180226732,0.0003338173415894253,0.005924742187288488,1.025837309707641,-1.570094788330545e-06
SPITZER_I1_44772864_0000_0000_2_cbcd.fits,2456220.008561151,0.8002491059850838,-0.6418186974404785,0.001790901126749793,0.01056209307434726,0.01317896729997081,0.0003332588469758138,0.005924716551780112,1.025832871056959,-5.464098991055129e-06
SPITZER_I2_44772864_0000_0000_2_cbcd.fits,2456220.008561151,0.8002491059850838,-0.6418186974404785,0.001790901126749793,0.01056209307434726,0.01317896729997081,0.0003332588469758138,0.005924716551780112,1.025832871056959,-5.464098991055129e-06
SPITZER_I1_44772864_0001_0000_2_cbcd.fits,2456220.008593338,0.8002494459517018,-0.6418182732431751,0.001790911853498574,0.0105620859963969,0.01317897294419483,0.0003332588308750424,0.005924716550764331,1.025832870881082,-5.464198330365793e-06
SPITZER_I2_44772864_0001_0000_2_cbcd.fits,2456220.008593338,0.8002494459517018,-0.6418182732431751,0.001790911853498574,0.0105620859963969,0.01317897294419483,0.0003332588308750424,0.005924716550764331,1.025832870881082,-5.464198330365793e-06
SPITZER_I1_44772864_0002_0000_2_cbcd.fits,2456220.009069912,0.8002544795429289,-0.6418119924666267,0.001791070675955598,0.01056198119841359,0.01317905651333189,0.0003332585924731201,0.005924716535722308,1.025832868276637,-5.465669168971117e-06
SPITZER_I2_44772864_0002_0000_2_cbcd.fits,2456220.009069912,0.8002544795429289,-0.6418119924666267,0.001791070675955598,0.01056198119841359,0.01317905651333189,0.0003332585924731201,0.005924716535722308,1.025832868276637,-5.465669168971117e-06
SPITZER_I2_44772864_0003_0000_2_cbcd.fits,2456220.009523651,0.8002592718977517,-0.6418060126033006,0.001791221888156424,0.01056188142133355,0.01317913607739622,0.0003332583654751226,0.005924716521397277,1.025832865796334,-5.467069531050992e-06
SPITZER_I1_44772864_0003_0000_2_cbcd.fits,2456220.009523651,0.8002592718977517,-0.6418060126033006,0.001791221888156424,0.01056188142133355,0.01317913607739622,0.0003332583654751226,0.005924716521397277,1.025832865796334,-5.467069531050992e-06
SPITZER_I2_44772864_0004_0000_2_cbcd.fits,2456220.009977308,0.8002640633515333,-0.6418000337717195,0.001791373073252091,0.01056178166148013,0.01317921562651228,0.0003332581384954215,0.005924716507071134,1.02583286331584,-5.46846964784982e-06
SPITZER_I1_44772864_0004_0000_2_cbcd.fits,2456220.009977308,0.8002640633515333,-0.6418000337717195,0.001791373073252091,0.01056178166148013,0.01317921562651228,0.0003332581384954215,0.005924716507071134,1.02583286331584,-5.46846964784982e-06
SPITZER_I1_44772864_0005_0000_2_cbcd.fits,2456220.010431,0.8002688551240031,-0.641794054449905,0.001791524269728532,0.01056168189345802,0.01317929518091557,0.0003332579114831656,0.005924716492740236,1.025832860834522,-5.469869866777983e-06
SPITZER_I2_44772864_0005_0000_2_cbcd.fits,2456220.010431,0.8002688551240031,-0.641794054449905,0.001791524269728532,0.01056168189345802,0.01317929518091557,0.0003332579114831656,0.005924716492740236,1.025832860834522,-5.469869866777983e-06
SPITZER_I2_44501760_0000_0000_2_cbcd.fits,2456220.011194936,0.8002769235036012,-0.6417839862672508,0.001791778857132648,0.01056151390074107,0.01317942913451398,0.0003332575291929258,0.005924716468601293,1.025832856654993,-5.472227583993268e-06
SPITZER_I1_44501760_0000_0000_2_cbcd.fits,2456220.011194936,0.8002769235036012,-0.6417839862672508,0.001791778857132648,0.01056151390074107,0.01317942913451398,0.0003332575291929258,0.005924716468601293,1.025832856654993,-5.472227583993268e-06
SPITZER_I2_44501760_0001_0000_2_cbcd.fits,2456220.011220433,0.8002771927934469,-0.6417836502275491,0.001791787354294279,0.01056150829374933,0.01317943360534296,0.0003332575164326031,0.005924716467795448,1.025832856515466,-5.472306275712493e-06
SPITZER_I1_44501760_0001_0000_2_cbcd.fits,2456220.011220433,0.8002771927934469,-0.6417836502275491,0.001791787354294279,0.01056150829374933,0.01317943360534296,0.0003332575164326031,0.005924716467795448,1.025832856515466,-5.472306275712493e-06
SPITZER_I2_44501760_0002_0000_2_cbcd.fits,2456220.011465746,0.8002797836588872,-0.6417804171399037,0.001791869106578563,0.01056145434805481,0.01317947661965129,0.000333257393660831,0.005924716460041703,1.025832855172946,-5.473063379037648e-06
SPITZER_I1_44501760_0002_0000_2_cbcd.fits,2456220.011465746,0.8002797836588872,-0.6417804171399037,0.001791869106578563,0.01056145434805481,0.01317947661965129,0.000333257393660831,0.005924716460041703,1.025832855172946,-5.473063379037648e-06
SPITZER_I1_44501760_0003_0000_2_cbcd.fits,2456220.011711058,0.800282374511094,-0.6417771840417066,0.001791950858832616,0.01056140040218752,0.013179519633741,0.0003332572708835742,0.005924716452286889,1.025832853830242,-5.473820482447019e-06
SPITZER_I2_44501760_0003_0000_2_cbcd.fits,2456220.011711058,0.800282374511094,-0.6417771840417066,0.001791950858832616,0.01056140040218752,0.013179519633741,0.0003332572708835742,0.005924716452286889,1.025832853830242,-5.473820482447019e-06
SPITZER_I1_44501760_0004_0000_2_cbcd.fits,2456220.011956463,0.8002849663238331,-0.6417739497177897,0.001792032641783199,0.01056134643587178,0.01317956266377884,0.0003332571480546844,0.005924716444528084,1.025832852486846,-5.474577870502515e-06
SPITZER_I2_44501760_0004_0000_2_cbcd.fits,2456220.011956463,0.8002849663238331,-0.6417739497177897,0.001792032641783199,0.01056134643587178,0.01317956266377884,0.0003332571480546844,0.005924716444528084,1.025832852486846,-5.474577870502515e-06
SPITZER_I2_44501760_0005_0000_2_cbcd.fits,2456220.012192563,0.8002874598472239,-0.6417708380236156,0.001792111323643999,0.01056129451569788,0.01317960406198901,0.0003332570298780655,0.005924716437062466,1.025832851194215,-5.475306539847811e-06
SPITZER_I1_44501760_0005_0000_2_cbcd.fits,2456220.012192563,0.8002874598472239,-0.6417708380236156,0.001792111323643999,0.01056129451569788,0.01317960406198901,0.0003332570298780655,0.005924716437062466,1.025832851194215,-5.475306539847811e-06
SPITZER_I1_44501760_0006_0000_2_cbcd.fits,2456220.012424044,0.8002899045869266,-0.6417677871827803,0.001792188466508647,0.01056124361089535,0.01317964465027899,0.0003332569140079836,0.005924716429741908,1.025832849926699,-5.476020956941944e-06
SPITZER_I2_44501760_0006_0000_2_cbcd.fits,2456220.012424044,0.8002899045869266,-0.6417677871827803,0.001792188466508647,0.01056124361089535,0.01317964465027899,0.0003332569140079836,0.005924716429741908,1.025832849926699,-5.476020956941944e-06
SPITZER_I1_44501760_0007_0000_2_cbcd.fits,2456220.012655618,0.800292350288601,-0.641764735117366,0.00179226564007341,0.0105611926856597,0.01317968525453968,0.0003332567980754328,0.005924716422417476,1.025832848658514,-5.476735660554286e-06
