gid,xmeas,ymeas,xcalc,ycalc,rdist,xnudge,ynudge,xerror,yerror,rerror,scaled_xerror,scaled_yerror,scaled_rerror,mag,flux,fwhm,flags,wflag,dumbsnr,realerr,qq,rr_hi_mask,inner_mask,masked
2047410841291554432,153.0590422791419,43.54074350944239,153.04372887040972,43.37740982218938,1931.5765337865196,-10.100779287338414,0.6575818035403995,-0.01531340873216891,-0.16333368725301511,0.16404997372344873,-0.01541483060646567,-0.1644154587244578,0.1651364892148308,11.79481,191459.06,3.6099293,0,2,852.3765,0.011180756,NE,False,False,False
2048156104009592448,1346.481910608448,31.482289472991067,1346.465198322819,31.446116436622987,751.1003832718856,-1.7674996361487942,0.27126219533184015,-0.016712285628955215,-0.03617303636807989,0.03984707079611014,-0.016822972371660045,-0.03641261314759526,0.04011098098593532,13.350177,45701.383,3.47584,0,2,415.537,0.022082796,NE,False,False,False
2048156104009591808,1265.0400129439784,28.658390146185393,1265.0906451426342,28.623279517609618,830.9544020780636,-2.057627152945917,0.2776256720731837,0.05063219865587598,-0.03511062857577585,0.06161473670895768,0.05096753957031636,-0.03534316894743145,0.062022815810784074,12.157691,137064.11,3.2972932,0,2,721.0031,0.012073254,NE,False,False,False
2048155524188621952,665.1264078808144,22.327323895845474,664.9748486456056,22.250311570775494,1424.1844517161599,-5.329436589971904,0.3925661493179502,-0.15155923520887882,-0.07701232506997968,0.17000323523328748,-0.15256302358615745,-0.07752238357420681,0.1711291796298249,10.428554,673874.06,3.1246212,4,3,1599.9131,0.005155905,NE,False,False,False
2048155558548249088,413.77290504542145,20.777590484537853,413.8073954387344,20.675937904539325,1672.5874476643523,-7.419245539301196,0.4576768270987468,0.0344903933129217,-0.10165257999852884,0.10734446539639264,0.034718825819113515,-0.10232583279095868,0.10805541598004784,11.818237,187372.16,2.9412694,2,2,843.2174,0.009208718,NE,False,False,False
2048155696005144064,912.4927443872997,17.847751556045115,912.4612682992065,17.897751930348875,1178.748655886527,-3.709672022192669,0.31694901207182236,-0.031476088093199905,0.05000037430376025,0.05908283635851456,-0.03168455662595944,0.050331530597314544,0.05947414649116068,10.908462,433126.97,3.296188,0,2,1282.5299,0.006784978,NE,False,False,False
2048156108322072192,1365.5341716367386,11.316400292816073,1365.5817340996318,11.303841927066301,729.420657125242,-1.700737284035273,0.22065104038469377,0.04756246289321098,-0.012558365749772094,0.04919248343774809,0.04787747271350436,-0.012641540764213553,0.04951828900846259,9.982238,1016494.4,3.6663544,20,2,1965.1155,0.0049254997,NE,False,False,False
2048156108322054272,1231.4287292506863,14.496475333416065,1231.9499068314246,13.971295995547678,861.92630788623,-2.1823767391849596,0.24585483486839046,0.5211775807383674,-0.5251793378683871,0.7398914836570123,0.5246293796163596,-0.5286576406891464,0.7447918413997706,12.918687,68002.586,3.364106,0,2,507.35953,0.017504824,NE,True,True,True
2048155524206400896,577.4725563088609,10.851236270164836,577.4927091436721,10.752780674012143,1510.0223143999326,-6.001308208800046,0.3708984174576559,0.020152834811142384,-0.09845559615269295,0.10049697092304503,0.020286308573561156,-0.09910767507721316,0.10116257002840626,11.069093,373562.03,2.7924342,16,2,1191.0233,0.006189658,NE,False,False,False
2048156069649847936,1586.1296898820272,12.705319817436168,1586.1331694208354,12.687368365369878,512.3707589355175,-1.0680566097043513,0.20207363388821203,0.0034795388082784484,-0.01795145206629023,0.018285563201789316,0.0035025840592605227,-0.01807034590284583,0.018406669881884746,14.978342,10201.482,3.4350996,0,3,194.39851,0.04664986,NE,False,False,False
