FILENAME,EXPTIME,HDRFRAME,PTGCPD
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0278_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0279_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0280_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0281_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0282_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0283_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0284_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0285_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0286_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0287_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0288_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0289_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0290_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0291_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0292_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0293_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0294_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0295_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0296_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0297_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0298_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0299_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0300_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0301_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0302_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0303_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0304_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0305_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0306_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0307_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0308_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0309_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0310_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0311_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0312_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0313_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0314_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0315_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0316_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0317_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0318_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0319_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0320_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0321_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0322_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0323_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0324_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0325_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0326_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0327_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0328_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0329_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0330_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0331_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0332_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0333_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0334_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0335_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0336_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0337_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0338_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0339_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0340_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0341_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0342_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0343_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0344_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0345_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0346_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0347_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0348_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0349_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0350_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0351_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0352_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0353_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0354_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0355_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0356_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0357_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0358_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0359_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0360_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0361_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0362_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0363_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0364_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0365_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0366_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0367_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0368_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0369_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0370_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0371_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0372_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0373_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0374_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0375_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0376_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0377_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0378_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0379_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0380_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0381_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0382_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0383_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0384_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0385_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0386_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0387_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0388_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0389_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0390_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0391_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0392_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0393_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0394_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0395_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0396_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0397_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0398_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0399_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0400_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0401_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0402_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0403_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0404_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0405_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0406_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0407_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0408_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0409_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0410_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0411_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0412_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0413_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0414_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0415_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0416_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0417_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0418_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0419_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0420_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0421_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0422_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0423_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0424_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0425_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0426_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0427_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0428_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0429_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47170304/SPITZER_I2_47170304_0430_0000_2_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0000_0000_2_cbcd.fits,0.4,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0001_0000_2_cbcd.fits,10.4,  medium,Yes     
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0002_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0003_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0004_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0005_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0006_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0007_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0008_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0009_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0010_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0011_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0012_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0013_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0014_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0015_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0016_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0017_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0018_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0019_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0020_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0021_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0022_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0023_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0024_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0025_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0026_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0027_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0028_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0029_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0030_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0031_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0032_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0033_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0034_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0035_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0036_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762048/SPITZER_I1_49762048_0037_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762304/SPITZER_I1_49762304_0000_0000_2_cbcd.fits,0.4,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762304/SPITZER_I1_49762304_0001_0000_2_cbcd.fits,10.4,  medium,Yes     
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762304/SPITZER_I1_49762304_0002_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762304/SPITZER_I1_49762304_0003_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762304/SPITZER_I1_49762304_0004_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762304/SPITZER_I1_49762304_0005_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762304/SPITZER_I1_49762304_0006_0000_2_cbcd.fits,93.6,___,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r49762304/SPITZER_I1_49762304_0007_0000_2_cbcd.fits,93.6,___,___
